SN,Question,Answer
228~|~What documents should be submitted for the exchange approval for repatriating the amount earned from foreign investment through technology transfer?~|~The following documents should be submitted for the exchange approval for repatriating the amount earned from foreign investment through technology transfer: the technology transfer agreement approved by the regulatory body, the approval letter from the regulatory body for repatriating the amount earned for technology transfer, the invoice issued by the concerned foreign investor, proof of tax paid as per the rules on the amount earned, and the decision of the board of directors of the concerned organization regarding the exchange approval for repatriating the amount earned, the details of the amount earned certified by the auditor, and the latest tax payment and audited financial statements.
~|~
229~|~What is the procedure to be followed to repatriate the amount earned from foreign investment?~|~To repatriate the amount earned from foreign investment that has already been accounted for, an application must be made to the Single Point Service Center under the Department of Industry or the Foreign Exchange Management Department of Nepal Rastra Bank along with an approval letter from the Department of Industry or the Investment Board.~|~
230~|~What documents should be submitted for accounting of foreign investment?~|~For accounting of foreign investment, the documents mentioned in the notice published by Nepal Rastra Bank on 2073/12/31 should be submitted. The link to the said notice is <a href="http://archive.nrb.org.np/fxm/notices/ExchangeLicence.pdf">here</a>.~|~
231~|~What documents are required to be submitted for approval of foreign investment?~|~For approval of foreign currency inflow for foreign investment, the documents mentioned in the notice published by this bank on 2069/10/09 must be submitted. The link to the said notice is <a href="http://archive.nrb.org.np/fxm/notices/FDI_Policy.pdf">here.~|~
232~|~Is accounting for investments and loans mandatory? ~|~Yes, accounting for foreign investment and foreign loans is mandatory to repatriate unaccounted foreign investment and foreign loan proceeds and to purchase and sell shares held in the name of foreign investors.~|~
233~|~Where should one apply for permission to import foreign currency for foreign investment and foreign loans?~|~One should apply to the Foreign Exchange Facilitation Unit under the Foreign Exchange Management Department of Nepal Rastra Bank located at the Single Point Service Center, Department of Industry, Government of Nepal, Tripureshwor.
~|~
234~|~Can Nepali citizens, firms and organizations borrow in foreign currency from their relatives, other individuals, non-resident Nepalis or organizations abroad?~|~Yes, Nepali citizens, firms and organizations can borrow in foreign currency from their relatives, other individuals, non-resident Nepalis or organizations abroad, interest-free or within the maximum limit of 1 year LIBOR rate + 5.5%, up to a maximum of US$ 1 million and in the case of India, up to 100 million Indian rupees.~|~
235~|~Is there any limit set for the interest rate on foreign currency loans taken by firms/companies established in Nepal?~|~Yes, the interest rate on foreign currency loans taken by firms/companies established in Nepal should be within the maximum limit of 1 Year LIBOR + 5.5%.~|~
236~|~Can industries/companies established with foreign investment take loans in foreign currency?~|~Industries/companies established with foreign investment can take loans in foreign currency in accordance with prevailing legal provisions.~|~
237~|~What are the industries or businesses that are not open to foreign investment in Nepal?~|~According to the provided context, the following industries or businesses are restricted for foreign investment in Nepal:

1.  Industries or businesses in sectors other than large industries related to animal husbandry, fisheries, beekeeping, fruits, vegetables, oilseeds, pulses, dairy business and primary agricultural products that export at least 75 percent of their production.
2.  Small and home enterprises.
3.  Personal service businesses (such as hair cutting, sewing, driving, etc.)
4.  Industries producing arms, ammunition, explosives or nuclear biological and chemical (NBC), industries producing atomic energy, radioactive materials.
5.  Real estate buying and selling business (except construction industry), retail trade, domestic courier service, local catering service, money changer, remittance service.
